review,rating
The Sound is awesome and the modes and buttons on remote are truly good.Only one thing that I don't like is the bumping ness of subwoofer wire.READ MORE,5
This is My first sound bar after lot of online reviews. Superb punchy bass with crystal clear sound.worth products below 5k.simply go for itREAD MORE,5
Sound qulity is superb .. i got this for 4999 during big saving days.. u will not any other sound bar in this quality at this price.READ MORE,4
"Boat 1550 is good sound system,with output found somewhat low,it's not full 120w but overall quality is good for large size Hall.READ MORE",4
Very good quality sound...bass.quality jabardast.....at cost 4300/- onlyREAD MORE,5
Good sound  awesome look  bass is high &softREAD MORE,5
Very good quality sound...bass.quality jabardast.....at cost 4300/- onlyREAD MORE,5
Good sound  awesome look  bass is high &softREAD MORE,5
"Xcilent sound quality I purchased 4,300READ MORE",4
Awesome !! Nice Sound 10/10 Rate this .READ MORE,5
Sound quality is awesomeREAD MORE,5
Tha Sound Quality is Not Good Soo far its highest quality volume is 35 only and while connect to Tv the sound Quality is very low very DisappointedREAD MORE,3
No battery backupREAD MORE,5
Worth for your moneyREAD MORE,5
Extreme level Bass .Satisfied up to the point The bluetooth connectivity is also too good...Build quality at such low price is also so good..I suggest in such low price it's the best ever Sound bar...READ MORE,5
BASS AND SOUND QUALITYREAD MORE,3
Superb sound connect via Hdmi for good audio experience..READ MORE,5
Good Sound & Got it for 4999..SuperREAD MORE,5
No words.. ExcellentREAD MORE,5
"Delivered on 23/06/2020... Awesome sound with Clarity. never seen BASS like this before. It's Huge. Entire room shaking,  Thumping Bass Sound. Really Impressed. Go for it guys. Thanks Flipkart.READ MORE",5
The speaker is just amazing and beyond my expectations.The bass the sound Everything is stunning.The only small issue i found out was the connection through aux it had little noise when connected from TV.READ MORE,5
Sound is so goodBass also So goodSlik DesignButBut Bluetooth connectivity little bit downREAD MORE,4
Nice product at 4990READ MORE,5
Sound is osam the boat Aavante bar 1550READ MORE,5
Sound is impressiveWire quality of the subwoofer to soundbar connection could have been betterHdmi arc or digital analog should have been provided in the box considering the price point (since all setup boxes doesn't come with hdmi/digital point)READ MORE,4
Very great sound.If u play through HD sound qualityREAD MORE,5
Sound is impressiveWire quality of the subwoofer to soundbar connection could have been betterHdmi arc or digital analog should have been provided in the box considering the price point (since all setup boxes doesn't come with hdmi/digital point)READ MORE,4
Very great sound.If u play through HD sound qualityREAD MORE,5
"It's really amazing, I got it for 4899 , Thanks to FlipkartREAD MORE",5
Excellent ???READ MORE,5
"First impression  is awesome..120w at 4499/- only...vry happy with the deal.Hope continues the same sound quality with time..Thanks fr the safe and compact delivery, without any issue.READ MORE",5
Bass is good music is goodREAD MORE,5
One of the best you can get it under 9k.READ MORE,5
"Soundbar is fabulous, connectivity thru bluetooth is gr8. However sometimes not always there is synchronisation problem or delay bass output in woofer. But switching it off and starting it again, solve the problemREAD MORE",5
Good delivery   Good jobREAD MORE,5
Really I loved it ...I never expected the bass ..Thank you boAt Aavante .. thanks to flipkart...READ MORE,5
SuprREAD MORE,5
Mind blowing bass quality. I m so happy.READ MORE,5
Mind blowing sound and bass very high thank you FlipkartREAD MORE,5
"Wonderful sound system, i'm so much satisfied with it and i have 120W model and Bass is just Awesome...can able to feel the bass in my bed even 😍READ MORE",5
Simple but powerfulREAD MORE,5
Just amazing product.READ MORE,5
Awesome soundbar no other sound bar buying confused go boat aavante 2000READ MORE,5
Product not good. Waste of money. Bluetooth continously disconnecting. My amount gone.READ MORE,1
Awesome saund awesome bass super....saroundingREAD MORE,5
Boat music system rocks....guys just blindly purchase this model....its amazing sound bar....sound quality is superb....READ MORE,5
When connected hdmi some times it is working and sometimes it is not. Horrible experience with this sound bar.Even return request cancelled by the technician stating that it is working fine . After multiple follow ups and complaints technician apptoved return.READ MORE,1
Unbeatable sound quality in 10 k. Bass is excellent and distortion free. Fastest wireless subwoofer connectivity. Go for it.READ MORE,5
Awesome sound quality. Beyond my imagination.READ MORE,4
Nice product sound quality superREAD MORE,4
"Awesome... product, sound clarity super.READ MORE",5
Bass lovers Good productosREAD MORE,5
Boat avante 2000 soundbar is performing awesome since 10days from  purchasing. Bass is really thumping in 3d mode. Very good option for under 10k rupees soundbarREAD MORE,5
"There is some missing frequency in this setI feel like big sub woofer and small tweeter speakers in the bar which can produce high bass and peak treble.Even though there is spl buttons to control bass and treble , this set fail to produce MID frequenciee,overall a good package for a price of 7k..After two months sound bar left speaker is not working ..need to see how to get serviced during lockdown periodREAD MORE",3
Superb quality..READ MORE,5
Excellent product at this price. Got heavy discount at big billion. Thank you flipkart.READ MORE,5
Awesome purchase loved itREAD MORE,5
100% satisfied...thanks boAt...thanks FlipkartREAD MORE,5
Sound Quality is better than many 120 W speakers. Doesn't break at all. Blutooth connectivity is very poor. Need to keep my iphone within the range of one meter for uninterrupted music.READ MORE,4
Really niceREAD MORE,5
Sound is amazing....Bass shakes the roomBut bluetooth connectivity is a problem and it forgets it's last volume level on startup and bangs at high volumeSubwoofer stops working after 1 year😭READ MORE,1
GoodREAD MORE,5
Connectivity problems for bluetooth...otherwise this product is awesome..go for it..my rating is 4.7..superbREAD MORE,4
Connectivity is very poor...😥😥READ MORE,1
Great sound at this price range.Great BassREAD MORE,4
Awesome product by boAt......very well furnished with bassREAD MORE,4
Great sound at this price range.Great BassREAD MORE,4
Awesome product by boAt......very well furnished with bassREAD MORE,4
"Sound quality top level , bass awesome... i got it for 5999. very fast deliveryREAD MORE",5
I love this productREAD MORE,5
SuperREAD MORE,5
Nice product...  Osom soundREAD MORE,5
Super clarityREAD MORE,5
"Facing Bluetooth connectivity issue sometimes, overall good productREAD MORE",4
Very good Job boAt . Superb 3D Sound quality . Movie watching sounds Excellent. I am Experience theatre sound quality. Thank you 😊 Flipkart.READ MORE,5
perfect..READ MORE,4
Bluetooth connection is very weak at this range of speaker and also due to wireless woofer the sound from woofer comes late and mismatches with soundbar. So really bad choice of buying such worst speaker at 9k.READ MORE,2
SuperREAD MORE,5
Horrible don't go for this ...Bluetooth connection is not good not even a single song it's automatically disconnected and again restart the sound bar then only it was connect and the same issue was persist.ax cable connection is ok but sound was too low and that brand  customer service was not there it's always used to system voice and simply disconnected. In this price range go for some other brand don't go for this totally waste...READ MORE,1
good sound quality awesome bass☺️☺️READ MORE,4
I got it.5999 rs...nice in this price range....Thanks to flipkart for right time to deliveryREAD MORE,4
best soundREAD MORE,5
Excellent sound and superb bass 😘😘😘👌👍👍👍READ MORE,5
awesome sound bar good music qwalityREAD MORE,5
"experience real sound quality and output when connected to HDMI ARC cable, virtual surround sound feature is better than expected.READ MORE",4
Has distortions and noise when volume is increased above 50%. Bass is loud and overlaps with audio at times makes it hard to catch the lyrics in songs.READ MORE,2
Sometimes the sound comes from standing upREAD MORE,1
woofer giving to much noise when increasing the bass.. not good as expected..READ MORE,3
Nice bass on such a price....i got it at5500READ MORE,5
awesome sound . bass is great.READ MORE,5
bass& treble quality is very good and very hardly bass ..this product are very best sound source for homeREAD MORE,5
"Excellent soundbar for TV. Very optimum for watching movies in 10 by 12 room size. Very Happy with the product. Connectivity options are more and good. Connectivity Range is small i.e if you take out your mobile out of the room, connection may get lost. Person who is looking for loud sound should look for more watt output.READ MORE",5
